JudgeID	HitGroupDataInt	HitDataInt	HitState	HitType	Price	JudgmentState	JudgmentDataInt	JudgmentDataIntName	JudgmentSubmitTime	JudgmentTypeID	JudgmentType	Consensus	TimeSpentOnJudgment	HitGroupID	HitID	lp_id	ImageSource	ImgUrl	JudgmentID	OtherComment	FinalDecision	Imageclarity	BrightnessContrastColorSaturation	SubjectClarity	TextLogoClarity	CompositionLayout	RealisticPhysicallyPlausible	MainSubjectClarityBadOpotion
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:20:22 AM	0	Normal		97247	334885439	472658916	0227_Internal10070_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10070_Prompt5.jpg	1305556629	N/A	Bad	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	Bad	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:20:33 AM	0	Normal		49538	334885476	472658953	0227_Internal10040_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10040_Prompt1.jpg	1305556742	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:20:48 AM	0	Normal		53021	334885909	472659386	0227_Internal10064_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10064_Prompt3.jpg	1305558040	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:21:08 AM	0	Normal		44370	334885695	472659172	0227_Internal10080_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10080_Prompt4.jpg	1305557397	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:21:35 AM	0	Normal		45146	334885649	472659126	0227_Internal10090_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10090_Prompt4.jpg	1305557261	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:21:44 AM	0	Normal		70459	334885459	472658936	0227_Internal10068_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10068_Prompt3.jpg	1305556691	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:22:03 AM	0	Normal		54324	334885744	472659221	0227_Internal10051_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10051_Prompt2.jpg	1305557545	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
868737	-1	-1	0	Normal		2	0		2/27/2026 4:22:19 AM	0	Normal		43368	334885566	472659043	0227_Internal10033_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10033_Prompt2.jpg	1305557012	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:22:41 AM	0	Normal		54421	334885531	472659008	0227_Internal10014_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10014_Prompt2.jpg	1305556907	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:22:43 AM	0	Normal		40208	334885813	472659290	0227_Internal10043_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10043_Prompt3.jpg	1305557753	N/A	Bad	Bad	Bad	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:23:03 AM	0	Normal		120000	334885871	472659348	0227_Internal10015_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10015_Prompt4.jpg	1305557925	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:23:05 AM	0	Normal		45295	334885749	472659226	0227_Internal10048_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10048_Prompt1.jpg	1305557560	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:23:15 AM	0	Normal		30763	334885526	472659003	0227_Internal10026_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10026_Prompt3.jpg	1305556892	N/A	Fair	Fair	Fair	GoodOrN/A	Fair	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:23:24 AM	0	Normal		19880	334885733	472659210	0227_Internal10080_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10080_Prompt3.jpg	1305557512	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:23:46 AM	0	Normal		64253	334885691	472659168	0227_Internal10034_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10034_Prompt3.jpg	1305557387	N/A	Bad	Bad	Bad	GoodOrN/A	Bad	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:23:53 AM	0	Normal		47188	334885715	472659192	0227_Internal10078_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10078_Prompt5.jpg	1305557459	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:24:16 AM	0	Normal		51311	334885559	472659036	0227_Internal10069_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10069_Prompt2.jpg	1305556989	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:24:29 AM	0	Normal		71868	334885589	472659066	0227_Internal10049_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10049_Prompt4.jpg	1305557081	N/A	Fair	Fair	Fair	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
868737	-1	-1	0	Normal		2	0		2/27/2026 4:24:38 AM	0	Normal		45173	334885556	472659033	0227_Internal10097_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10097_Prompt4.jpg	1305556982	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:24:41 AM	0	Normal		54084	334885803	472659280	0227_Internal10047_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10047_Prompt1.jpg	1305557723	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:24:48 AM	0	Normal		31616	334885789	472659266	0227_Internal1002_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1002_Prompt2.jpg	1305557680	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:25:39 AM	0	Normal		60006	334885564	472659041	0227_Internal10012_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10012_Prompt4.jpg	1305557006	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:25:41 AM	0	Normal		59341	334885806	472659283	0227_Internal10055_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10055_Prompt3.jpg	1305557732	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:25:46 AM	0	Normal		76099	334885537	472659014	0227_Internal10022_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10022_Prompt3.jpg	1305556925	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:26:27 AM	0	Normal		46209	334885475	472658952	0227_Internal1004_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1004_Prompt2.jpg	1305556739	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:26:35 AM	0	Normal		104998	334885874	472659351	0227_Internal10075_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10075_Prompt5.jpg	1305557934	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:26:40 AM	0	Normal		53516	334885679	472659156	0227_Internal10058_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10058_Prompt1.jpg	1305557349	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:26:51 AM	0	Normal		71561	334885489	472658966	0227_Internal10086_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10086_Prompt3.jpg	1305556781	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:27:16 AM	0	Normal		45703	334885460	472658937	0227_Internal10069_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10069_Prompt3.jpg	1305556694	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:27:22 AM	0	Normal		41054	334885908	472659385	0227_Internal10093_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10093_Prompt2.jpg	1305558037	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:27:52 AM	0	Normal		59959	334885798	472659275	0227_Internal10022_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10022_Prompt1.jpg	1305557708	N/A	Fair	Fair	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:28:14 AM	0	Normal		56505	334885458	472658935	0227_Internal10069_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10069_Prompt4.jpg	1305556687	N/A	Bad	Bad	Good	Bad	GoodOrN/A	Good	GoodOrN/A	Crop,Obstruction
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:28:18 AM	0	Normal		54913	334885745	472659222	0227_Internal10079_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10079_Prompt5.jpg	1305557548	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:28:38 AM	0	Normal		45714	334885910	472659387	0227_Internal10042_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10042_Prompt1.jpg	1305558043	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:28:48 AM	0	Normal		27937	334885645	472659122	0227_Internal10064_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10064_Prompt2.jpg	1305557247	N/A	Logo	N/A	N/A	N/A	N/A	N/A	N/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:29:02 AM	0	Normal		46677	334885592	472659069	0227_Internal10017_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10017_Prompt5.jpg	1305557090	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:29:22 AM	0	Normal		43554	334885635	472659112	0227_Internal10022_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10022_Prompt5.jpg	1305557219	N/A	Fair	Fair	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:29:52 AM	0	Normal		63187	334885525	472659002	0227_Internal10029_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10029_Prompt3.jpg	1305556889	N/A	Bad	Bad	Fair	Bad	Fair	Bad	GoodOrN/A	Crop
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:29:54 AM	0	Normal		51386	334885882	472659359	0227_Internal1002_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1002_Prompt5.jpg	1305557960	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:30:08 AM	0	Normal		44517	334885752	472659229	0227_Internal10058_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10058_Prompt3.jpg	1305557569	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:30:43 AM	0	Normal		50225	334885680	472659157	0227_Internal10025_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10025_Prompt5.jpg	1305557353	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:30:46 AM	0	Normal		51365	334885804	472659281	0227_Internal10087_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10087_Prompt4.jpg	1305557726	N/A	Logo	N/A	N/A	N/A	N/A	N/A	N/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:30:54 AM	0	Normal		44922	334885716	472659193	0227_Internal10075_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10075_Prompt2.jpg	1305557462	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:31:19 AM	0	Normal		120000	334885722	472659199	0227_Internal100100_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal100100_Prompt4.jpg	1305557480	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:31:25 AM	0	Normal		41948	334885807	472659284	0227_Internal10019_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10019_Prompt2.jpg	1305557733	N/A	Bad	Bad	Bad	Bad	GoodOrN/A	Bad	Bad	Crop
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:31:36 AM	0	Normal		50030	334885451	472658928	0227_Internal10088_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10088_Prompt3.jpg	1305556667	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:31:38 AM	0	Normal		18904	334885646	472659123	0227_Internal10023_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10023_Prompt5.jpg	1305557250	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:31:51 AM	0	Normal		55490	334885750	472659227	0227_Internal10078_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10078_Prompt2.jpg	1305557563	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:32:07 AM	0	Normal		41087	334885588	472659065	0227_Internal1007_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1007_Prompt5.jpg	1305557077	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:32:24 AM	0	Normal		45189	334885719	472659196	0227_Internal10076_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10076_Prompt3.jpg	1305557469	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:32:26 AM	0	Normal		49080	334885697	472659174	0227_Internal10085_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10085_Prompt5.jpg	1305557404	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:32:32 AM	0	Normal		40411	334885557	472659034	0227_Internal10047_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10047_Prompt3.jpg	1305556985	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:33:18 AM	0	Normal		70060	334885907	472659384	0227_Internal1003_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1003_Prompt4.jpg	1305558033	N/A	Bad	Fair	Fair	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop,Obstruction
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:33:20 AM	0	Normal		51396	334885875	472659352	0227_Internal1002_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1002_Prompt1.jpg	1305557939	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:33:26 AM	0	Normal		53687	334885638	472659115	0227_Internal10084_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10084_Prompt1.jpg	1305557228	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:34:02 AM	0	Normal		43759	334885746	472659223	0227_Internal10086_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10086_Prompt4.jpg	1305557551	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:34:06 AM	0	Normal		46037	334885533	472659010	0227_Internal10033_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10033_Prompt3.jpg	1305556913	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:34:13 AM	0	Normal		45897	334885648	472659125	0227_Internal10046_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10046_Prompt1.jpg	1305557258	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:34:42 AM	0	Normal		39285	334885681	472659158	0227_Internal10087_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10087_Prompt5.jpg	1305557357	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:34:54 AM	0	Normal		47424	334885481	472658958	0227_Internal10031_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10031_Prompt5.jpg	1305556755	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:35:09 AM	0	Normal		55454	334885558	472659035	0227_Internal10026_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10026_Prompt2.jpg	1305556988	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 4:35:15 AM	0	Normal		32204	334885464	472658941	0227_Internal10086_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10086_Prompt2.jpg	1305556705	N/A	Bad	Bad	Good	Bad	GoodOrN/A	Bad	Bad	Crop
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:35:41 AM	0	Normal		46367	334885591	472659068	0227_Internal10069_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10069_Prompt5.jpg	1305557087	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:35:52 AM	0	Normal		120000	334885483	472658960	0227_Internal10047_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10047_Prompt5.jpg	1305556761	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:35:55 AM	0	Normal		44587	334885563	472659040	0227_Internal10039_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10039_Prompt4.jpg	1305557003	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1038785	-1	-1	0	Normal		2	0		2/27/2026 4:36:28 AM	0	Normal		46035	334885452	472658929	0227_Internal10089_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10089_Prompt5.jpg	1305556670	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:36:36 AM	0	Normal		43071	334885428	472658905	0227_Internal10097_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10097_Prompt3.jpg	1305556596	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:36:47 AM	0	Normal		51233	334885797	472659274	0227_Internal10076_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10076_Prompt2.jpg	1305557705	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:37:33 AM	0	Normal		45823	334885907	472659384	0227_Internal1003_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1003_Prompt4.jpg	1305558035	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:38:19 AM	0	Normal		44555	334885720	472659197	0227_Internal10074_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10074_Prompt5.jpg	1305557474	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:39:04 AM	0	Normal		44401	334885637	472659114	0227_Internal10047_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10047_Prompt4.jpg	1305557224	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:39:32 AM	0	Normal		120000	334885575	472659052	0227_Internal10087_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10087_Prompt3.jpg	1305557037	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:39:53 AM	0	Normal		47541	334885647	472659124	0227_Internal10070_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10070_Prompt3.jpg	1305557255	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:40:43 AM	0	Normal		49775	334885559	472659036	0227_Internal10069_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10069_Prompt2.jpg	1305556991	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:41:12 AM	0	Normal		98894	334885429	472658906	0227_Internal10098_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10098_Prompt2.jpg	1305556600	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:41:32 AM	0	Normal		48525	334885417	472658894	0227_Internal10055_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10055_Prompt1.jpg	1305556565	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:42:25 AM	0	Normal		51847	334885730	472659207	0227_Internal1008_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1008_Prompt5.jpg	1305557504	N/A	Fair	Fair	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 4:43:55 AM	0	Normal		89492	334885796	472659273	0227_Internal10094_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10094_Prompt1.jpg	1305557702	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:44:29 AM	0	Normal		120000	334885576	472659053	0227_Internal10041_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10041_Prompt3.jpg	1305557040	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 4:44:46 AM	0	Normal		16132	334885639	472659116	0227_Internal1006_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1006_Prompt2.jpg	1305557229	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
