JudgeID	HitGroupDataInt	HitDataInt	HitState	HitType	Price	JudgmentState	JudgmentDataInt	JudgmentDataIntName	JudgmentSubmitTime	JudgmentTypeID	JudgmentType	Consensus	TimeSpentOnJudgment	HitGroupID	HitID	lp_id	ImageSource	FinalUrl	ImgUrl	JudgmentID	FinalDecision	Imageclarity	BrightnessContrastColorSaturation	SubjectClarity	TextLogoClarity	CompositionLayout	RealisticPhysicallyPlausible	OtherComment	MainSubjectClarityBadOpotion
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:22:20 AM	0	Normal		32947	337862219	476439391	Random200_0324_144_Prompt2.jpg	AdsT2Iv3	https://www.cheapflights.com.hk/semi/bingadssearch/flight_destination/34224/en.html?	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_144_Prompt2.jpg	1312996574	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:22:31 AM	0	Normal		120000	337862936	476440108	Random200_0324_168_Prompt2.jpg	AdsT2Iv3	https://www.modlily.com/tankinis-c347.html?recommend=28044	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_168_Prompt2.jpg	1312998723	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:22:46 AM	0	Normal		13696	337862179	476439351	Random200_0324_164_Prompt4.jpg	AdsT2Iv3	http://griffinbailbonds.net	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_164_Prompt4.jpg	1312996452	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:22:59 AM	0	Normal		11991	337862702	476439874	Random200_0324_75_Prompt1.jpg	AdsT2Iv3	https://christmasatgaylordrockies.marriott.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_75_Prompt1.jpg	1312998021	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:23:00 AM	0	Normal		42360	337862782	476439954	Random200_0324_59_Prompt2.jpg	AdsT2Iv3	https://www.westportplazahotel.ie/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_59_Prompt2.jpg	1312998262	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
505804	-1	-1	0	Normal		2	0		4/1/2026 8:23:01 AM	0	Normal		66304	337862837	476440009	Random200_0324_106_Prompt4.jpg	AdsT2Iv3	http://za.mytrip.com/from/bing/rf/destination?text=11&from=&domain=bing&campaign=non-brand-generic	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_106_Prompt4.jpg	1312998426	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:23:04 AM	0	Normal		58271	337862717	476439889	Random200_0324_177_Prompt4.jpg	AdsT2Iv3	https://www.baywaycadillacsouthwest.com/searchused.aspx?Make=Lincoln	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_177_Prompt4.jpg	1312998068	Bad	Good	Good	GoodOrN/A	Bad	Good	Bad	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:23:05 AM	0	Normal		50631	337862980	476440152	Random200_0324_35_Prompt1.jpg	AdsT2Iv3	https://www.bruggemanexteriorsmn.com/?utm_ci=Q1V9OV1&utm_channel=search&utm_ad=7978104&utm_cm=10352	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_35_Prompt1.jpg	1312998857	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:23:13 AM	0	Normal		13992	337862292	476439464	Random200_0324_55_Prompt3.jpg	AdsT2Iv3	https://www.expedia.com.au	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_55_Prompt3.jpg	1312996792	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 8:23:26 AM	0	Normal		86063	337862212	476439384	Random200_0324_142_Prompt1.jpg	AdsT2Iv3	https://cramondresidence.co.uk/our-care/residential-care/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_142_Prompt1.jpg	1312996551	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	N/A	Crop
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:23:38 AM	0	Normal		77476	337862683	476439855	Random200_0324_57_Prompt1.jpg	AdsT2Iv3	https://www.hermes.com/se/en/category/men/ties-stoles-and-scarves/ties-bow-ties-and-pocket-squares/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_57_Prompt1.jpg	1312997966	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:23:48 AM	0	Normal		47491	337862873	476440045	Random200_0324_163_Prompt4.jpg	AdsT2Iv3	https://play.pianoinaflash.com/3-secrets-registration	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_163_Prompt4.jpg	1312998534	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:23:58 AM	0	Normal		51953	337862843	476440015	Random200_0324_143_Prompt5.jpg	AdsT2Iv3	http://www.booking.com/hotel/it/sole-assisi.ja.html?aid=2328143&pagename=sole-assisi	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_143_Prompt5.jpg	1312998446	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:24:02 AM	0	Normal		23502	337862115	476439287	Random200_0324_124_Prompt3.jpg	AdsT2Iv3	https://www.dove.com/us/en/p/almond-milk-%26-green-apple-plant-milk-body-wash.html/00011111056237	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_124_Prompt3.jpg	1312996261	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
505804	-1	-1	0	Normal		2	0		4/1/2026 8:24:02 AM	0	Normal		60896	337862389	476439561	Random200_0324_155_Prompt2.jpg	AdsT2Iv3	https://www.tassimo.com/gb/offers/machine-offers	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_155_Prompt2.jpg	1312997083	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:24:06 AM	0	Normal		61644	337862498	476439670	Random200_0324_130_Prompt4.jpg	AdsT2Iv3	https://www.lastminute.ie/hotels/?destinationId=261178	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_130_Prompt4.jpg	1312997410	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:24:19 AM	0	Normal		31038	337862971	476440143	Random200_0324_100_Prompt4.jpg	AdsT2Iv3	https://www.camprecovery.com/lp/sar-s-05/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_100_Prompt4.jpg	1312998830	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:24:31 AM	0	Normal		23133	337862722	476439894	Random200_0324_175_Prompt5.jpg	AdsT2Iv3	https://www.kaltmanlaw.com/education-attorneys	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_175_Prompt5.jpg	1312998082	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:24:31 AM	0	Normal		29201	337863064	476440236	Random200_0324_182_Prompt5.jpg	AdsT2Iv3	https://www.ccwh-living.com/tulsa-ok-residential-senior-living-options/independent-senior-living-homes-oklahoma/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_182_Prompt5.jpg	1312999109	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 8:24:43 AM	0	Normal		76201	337862324	476439496	Random200_0324_63_Prompt4.jpg	AdsT2Iv3	https://www.allure.pet/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_63_Prompt4.jpg	1312996887	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop,Obstruction
973048	-1	-1	0	Normal		2	0		4/1/2026 8:24:51 AM	0	Normal		18762	337863055	476440227	Random200_0324_60_Prompt5.jpg	AdsT2Iv3	https://www.logosoftwear.com/custom-made/polo/category.php	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_60_Prompt5.jpg	1312999082	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:24:53 AM	0	Normal		19560	337862818	476439990	Random200_0324_89_Prompt5.jpg	AdsT2Iv3	http://www.rentalcars.com/us/airport/us/ewr/?affiliateCode=msn_pl&preflang=en	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_89_Prompt5.jpg	1312998371	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:25:03 AM	0	Normal		41038	337862221	476439393	Random200_0324_145_Prompt3.jpg	AdsT2Iv3	https://www.icslearn.co.uk/lp/cipd/cipd-hr-courses-global/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_145_Prompt3.jpg	1312996580	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
505804	-1	-1	0	Normal		2	0		4/1/2026 8:25:04 AM	0	Normal		60578	337862572	476439744	Random200_0324_158_Prompt1.jpg	AdsT2Iv3	https://eaglepeak.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_158_Prompt1.jpg	1312997632	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:25:13 AM	0	Normal		72040	337862473	476439645	Random200_0324_125_Prompt4.jpg	AdsT2Iv3	https://www.n-able.com/lp/n-central-trial	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_125_Prompt4.jpg	1312997335	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:25:34 AM	0	Normal		40099	337862984	476440156	Random200_0324_153_Prompt3.jpg	AdsT2Iv3	https://www.elitestaircases.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_153_Prompt3.jpg	1312998867	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:25:38 AM	0	Normal		46858	337862339	476439511	Random200_0324_61_Prompt4.jpg	AdsT2Iv3	https://harvest.insure/florida-b	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_61_Prompt4.jpg	1312996934	Bad	Good	Good	GoodOrN/A	Bad	Good	Bad	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:25:49 AM	0	Normal		45313	337862248	476439420	Random200_0324_41_Prompt1.jpg	AdsT2Iv3	https://www.petivity.com/products/kidney-health-strips-cat-1ct?utm_source=bing&utm_medium=cpc&utm_campaign=kidney-test-cat&utm_content=kidney-cat	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_41_Prompt1.jpg	1312996660	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:26:06 AM	0	Normal		30835	337862575	476439747	Random200_0324_68_Prompt2.jpg	AdsT2Iv3	https://www.currys.co.uk/home-and-outdoor/hobbies-and-toys/smart-toys-and-gadgets/dji/drones	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_68_Prompt2.jpg	1312997642	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 8:26:06 AM	0	Normal		80902	337862527	476439699	Random200_0324_109_Prompt2.jpg	AdsT2Iv3	https://www.thecleaningauthority.com/south-bend/lpai/south-bend/the-cleaning-authority/house-cleaning/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_109_Prompt2.jpg	1312997496	Bad	Good	Good	Fair	GoodOrN/A	Good	Bad	N/A	Crop,Weakseparation
505804	-1	-1	0	Normal		2	0		4/1/2026 8:26:08 AM	0	Normal		62893	337862529	476439701	Random200_0324_45_Prompt1.jpg	AdsT2Iv3	https://www.completehomefiltration.com.au	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_45_Prompt1.jpg	1312997502	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:26:10 AM	0	Normal		57953	337862617	476439789	Random200_0324_66_Prompt3.jpg	AdsT2Iv3	https://nemovote.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_66_Prompt3.jpg	1312997767	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	N/A	Crop
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:26:20 AM	0	Normal		13378	337862535	476439707	Random200_0324_28_Prompt4.jpg	AdsT2Iv3	https://www.lexusmontereypeninsula.com/Regional-offers/?model=RX	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_28_Prompt4.jpg	1312997521	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:26:31 AM	0	Normal		41256	337862709	476439881	Random200_0324_145_Prompt4.jpg	AdsT2Iv3	https://www.icslearn.co.uk/lp/cipd/cipd-hr-courses-global/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_145_Prompt4.jpg	1312998044	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:26:38 AM	0	Normal		59638	337862497	476439669	Random200_0324_93_Prompt2.jpg	AdsT2Iv3	https://www.tiqets.com/en/wow-park-billund-den-vildeste-lege-og-forlystelsespark-i-skoven-tickets-l191775/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_93_Prompt2.jpg	1312997406	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:26:51 AM	0	Normal		39944	337862734	476439906	Random200_0324_84_Prompt3.jpg	AdsT2Iv3	https://www.homes.com/?utm_source=bing&utm_medium=cpc&utm_campaign=Homes_B_Century_21_EXACT_Competitor_Campaign&utm_content=control	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_84_Prompt3.jpg	1312998119	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
505804	-1	-1	0	Normal		2	0		4/1/2026 8:27:08 AM	0	Normal		60239	337862534	476439706	Random200_0324_11_Prompt1.jpg	AdsT2Iv3	https://www.hooversautobody.com/collision-repair	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_11_Prompt1.jpg	1312997518	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:27:19 AM	0	Normal		47778	337862792	476439964	Random200_0324_101_Prompt1.jpg	AdsT2Iv3	https://www.everglades-edu.info/campus-hub/tampa/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_101_Prompt1.jpg	1312998292	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:27:19 AM	0	Normal		58903	337862113	476439285	Random200_0324_188_Prompt2.jpg	AdsT2Iv3	https://www.lexusofcentralwest.com.au/models/lbx/overview	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_188_Prompt2.jpg	1312996255	Fair	Good	Good	GoodOrN/A	Fair	Good	GoodOrN/A	N/A	
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:27:27 AM	0	Normal		120000	337862994	476440166	Random200_0324_137_Prompt2.jpg	AdsT2Iv3	https://www.treeremoval.com/landing/tree-service/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_137_Prompt2.jpg	1312998897	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:27:41 AM	0	Normal		62228	337862619	476439791	Random200_0324_13_Prompt1.jpg	AdsT2Iv3	https://matadoreyeworks.com/contact-matador-eyeworks-in-milton-ontario/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_13_Prompt1.jpg	1312997774	Bad	Good	Good	GoodOrN/A	Bad	Good	Bad	N/A	
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:27:45 AM	0	Normal		17233	337862136	476439308	Random200_0324_5_Prompt5.jpg	AdsT2Iv3	https://service.teamviewer.com/mcp/overview/?coupon=CMP-PD-RM-BF24	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_5_Prompt5.jpg	1312996323	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:27:47 AM	0	Normal		56382	337862395	476439567	Random200_0324_98_Prompt1.jpg	AdsT2Iv3	https://www.hpe.com/us/en/hpe-proliant-compute.html?utm_campaign=FY25_CM_GB_GD_AMS_NA_Greensizing&utm_medium=PS&utm_source=BNG&utm_content=521124115&plid=PSF-00002287	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_98_Prompt1.jpg	1312997100	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:27:49 AM	0	Normal		28941	337862478	476439650	Random200_0324_124_Prompt2.jpg	AdsT2Iv3	https://www.dove.com/us/en/p/almond-milk-%26-green-apple-plant-milk-body-wash.html/00011111056237	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_124_Prompt2.jpg	1312997351	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	N/A	Crop
973048	-1	-1	0	Normal		2	0		4/1/2026 8:27:56 AM	0	Normal		14812	337862915	476440087	Random200_0324_105_Prompt4.jpg	AdsT2Iv3	https://trustedandprompt.com/pest_control-Levelland-TX/spiders/234165_948_f533bc.html?source=bing	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_105_Prompt4.jpg	1312998662	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
1628038	-1	-1	0	Normal		2	0		4/1/2026 8:28:01 AM	0	Normal		15786	337862299	476439471	Random200_0324_157_Prompt3.jpg	AdsT2Iv3	https://www.turbochargerpros.com/turboparts/Jaguar/Turbocharger.html	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_157_Prompt3.jpg	1312996812	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:28:05 AM	0	Normal		16245	337863057	476440229	Random200_0324_133_Prompt5.jpg	AdsT2Iv3	https://www.ferragamo.com/shop/eu/en-ch	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_133_Prompt5.jpg	1312999087	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:28:06 AM	0	Normal		47000	337863008	476440180	Random200_0324_68_Prompt3.jpg	AdsT2Iv3	https://www.currys.co.uk/home-and-outdoor/hobbies-and-toys/smart-toys-and-gadgets/dji/drones	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_68_Prompt3.jpg	1312998940	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 8:28:07 AM	0	Normal		119015	337862146	476439318	Random200_0324_126_Prompt5.jpg	AdsT2Iv3	https://checkworks.com/category/personal-checks	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_126_Prompt5.jpg	1312996353	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop,Obstruction
505804	-1	-1	0	Normal		2	0		4/1/2026 8:28:10 AM	0	Normal		61145	337862817	476439989	Random200_0324_68_Prompt1.jpg	AdsT2Iv3	https://www.currys.co.uk/home-and-outdoor/hobbies-and-toys/smart-toys-and-gadgets/dji/drones	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_68_Prompt1.jpg	1312998366	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:28:21 AM	0	Normal		24137	337862564	476439736	Random200_0324_21_Prompt2.jpg	AdsT2Iv3	https://www.thingsremembered.com/personalized-holiday-christmas-gifts-s106.store	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_21_Prompt2.jpg	1312997607	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:28:30 AM	0	Normal		7912	337862716	476439888	Random200_0324_139_Prompt1.jpg	AdsT2Iv3	https://base44.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_139_Prompt1.jpg	1312998063	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:28:44 AM	0	Normal		55645	337862669	476439841	Random200_0324_168_Prompt3.jpg	AdsT2Iv3	https://www.modlily.com/tankinis-c347.html?recommend=28044	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_168_Prompt3.jpg	1312997922	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:28:48 AM	0	Normal		41226	337862079	476439251	Random200_0324_23_Prompt3.jpg	AdsT2Iv3	https://www.marken.com/capabilities/quality-assurance/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_23_Prompt3.jpg	1312996154	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:29:06 AM	0	Normal		60130	337862763	476439935	Random200_0324_111_Prompt3.jpg	AdsT2Iv3	https://www.kayak.com.au/semi/bingadssearch/car_destination/31260/en.html?tags=t%3A752&	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_111_Prompt3.jpg	1312998205	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
505804	-1	-1	0	Normal		2	0		4/1/2026 8:29:11 AM	0	Normal		60682	337862219	476439391	Random200_0324_144_Prompt2.jpg	AdsT2Iv3	https://www.cheapflights.com.hk/semi/bingadssearch/flight_destination/34224/en.html?	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_144_Prompt2.jpg	1312996572	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:29:24 AM	0	Normal		15120	337862533	476439705	Random200_0324_63_Prompt1.jpg	AdsT2Iv3	https://www.allure.pet/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_63_Prompt1.jpg	1312997515	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:29:35 AM	0	Normal		44887	337863073	476440245	Random200_0324_19_Prompt2.jpg	AdsT2Iv3	https://www.airwick.ca/vibrant-by-air-wick/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_19_Prompt2.jpg	1312999136	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:29:46 AM	0	Normal		61514	337862392	476439564	Random200_0324_43_Prompt2.jpg	AdsT2Iv3	https://www.calvinklein.cz	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_43_Prompt2.jpg	1312997091	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	N/A	Crop
3493566	-1	-1	0	Normal		2	0		4/1/2026 8:29:50 AM	0	Normal		103327	337862487	476439659	Random200_0324_19_Prompt4.jpg	AdsT2Iv3	https://www.airwick.ca/vibrant-by-air-wick/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_19_Prompt4.jpg	1312997377	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 8:29:50 AM	0	Normal		79264	337862405	476439577	Random200_0324_79_Prompt5.jpg	AdsT2Iv3	https://ibis.accor.com/lien_externe.svlt?goto=liste_hotel&code_langue=en&code_chaine=ibs&nom_ville=Lens,France&merchantid=ppc-ibs-mar-msn-ena-en-sear&sourceid=bp-cen&utm_source=Bing&utm_medium=cpc&utm_campaign=ppc-ibs-mar-msn-ena-en-reg_rest-mix-&utm_term=mar&utm_content=ena-en-FR-V2232	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_79_Prompt5.jpg	1312997132	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:30:01 AM	0	Normal		36390	337862677	476439849	Random200_0324_12_Prompt5.jpg	AdsT2Iv3	https://www.metrobyt-mobile.com/cell-phones/brand/apple	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_12_Prompt5.jpg	1312997947	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	N/A	
505804	-1	-1	0	Normal		2	0		4/1/2026 8:30:13 AM	0	Normal		61282	337862386	476439558	Random200_0324_133_Prompt3.jpg	AdsT2Iv3	https://www.ferragamo.com/shop/eu/en-ch	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_133_Prompt3.jpg	1312997074	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 8:30:33 AM	0	Normal		57230	337862078	476439250	Random200_0324_73_Prompt1.jpg	AdsT2Iv3	https://themensroombarberandspaga.hibuwebsites.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_73_Prompt1.jpg	1312996150	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 8:30:51 AM	0	Normal		63874	337862840	476440012	Random200_0324_10_Prompt4.jpg	AdsT2Iv3	https://www.aarp.org/money/personal-finance/student-loan/?cmp=KNC-DMP-SAPLA-Savi-StudentLoanFreeze-NonMember-NonBrand-Exact-65107-Bing-SAVI-Test-Exact-NonBrand	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_10_Prompt4.jpg	1312998435	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 8:30:53 AM	0	Normal		51132	337862682	476439854	Random200_0324_91_Prompt1.jpg	AdsT2Iv3	https://www.kayak.com.hk/semi/bingadssearch/hotel_region/u14/zh.html?	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_91_Prompt1.jpg	1312997963	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
